CFW_ID,OPLAN_ID,ORG_GROUP_ID,START_CDAY,END_CDAY,ATTRIBUTE_NAME,ATTRIBUTE_VALUE,BLANK,SORT_SEQ
3ID-CFW,093FF,3-BDE-OG,60,91,ACTIVITY_TYPE,Deployment, ,317
3ID-CFW,093FF,3-FSB,0,31,ACTIVITY_TYPE,Deployment, ,318
3ID-CFW,093FF,10-ENGBN,0,31,ACTIVITY_TYPE,Deployment, ,319
3ID-CFW,093FF,1-41-FABN,0,31,ACTIVITY_TYPE,Deployment, ,320
3ID-CFW,093FF,4-64-ARBN,0,31,ACTIVITY_TYPE,Deployment, ,321
3ID-CFW,093FF,12-FABTRY,0,16,ACTIVITY_TYPE,Deployment, ,322
3ID-CFW,093FF,39-FABTRY,0,16,ACTIVITY_TYPE,Deployment, ,323
3ID-CFW,093FF,DIVARTY-3ID-HHB,0,16,ACTIVITY_TYPE,Deployment, ,324
3ID-CFW,093FF,603-DASB,0,31,ACTIVITY_TYPE,Deployment, ,325
3ID-CFW,093FF,2-3-AVNBN,0,31,ACTIVITY_TYPE,Deployment, ,326
3ID-CFW,093FF,1-3-AVNBN,0,31,ACTIVITY_TYPE,Deployment, ,327
3ID-CFW,093FF,5-20-INFBN,0,6,ACTIVITY_TYPE,Deployment, ,328
3ID-CFW,093FF,1-23-INFBN,0,6,ACTIVITY_TYPE,Deployment, ,329
3ID-CFW,093FF,571-MEDDET-AMBL,0,31,ACTIVITY_TYPE,Deployment, ,330
3ID-CFW,093FF,147-MEDLOGBN,0,31,ACTIVITY_TYPE,Deployment, ,331
3ID-CFW,093FF,61-ASMEDBN-MEDCO,0,31,ACTIVITY_TYPE,Deployment, ,332
3ID-CFW,093FF,36-MEDEVACBN-GAMBCO,0,31,ACTIVITY_TYPE,Deployment, ,333
3ID-CFW,093FF,ENGBDE-3ID-HHD,0,31,ACTIVITY_TYPE,Deployment, ,334
3ID-CFW,093FF,324-SCBN-TRITAC,0,11,ACTIVITY_TYPE,Deployment, ,335
3ID-CFW,093FF,123-SIGBN,0,31,ACTIVITY_TYPE,Deployment, ,336
3ID-CFW,093FF,3-7-CAVSQDN,0,21,ACTIVITY_TYPE,Deployment, ,337
3ID-CFW,093FF,103-MIBN,0,21,ACTIVITY_TYPE,Deployment, ,338
3ID-CFW,093FF,1-3-ADABN,0,16,ACTIVITY_TYPE,Deployment, ,339
3ID-CFW,093FF,209-MICO,0,7,ACTIVITY_TYPE,Deployment, ,340
3ID-CFW,093FF,334-SIGCO,0,7,ACTIVITY_TYPE,Deployment, ,341
3ID-CFW,093FF,3-69-ARBN,0,31,ACTIVITY_TYPE,Deployment, ,342
3ID-CFW,093FF,2-7-INFBN,0,31,ACTIVITY_TYPE,Deployment, ,343
3ID-CFW,093FF,2-BDE-3ID-HHC,0,31,ACTIVITY_TYPE,Deployment, ,344
3ID-CFW,093FF,1-BDE-3ID-HHC,0,16,ACTIVITY_TYPE,Deployment, ,345
3ID-CFW,093FF,3-15-INFBN,0,16,ACTIVITY_TYPE,Deployment, ,346
3ID-CFW,093FF,1-9-FABN,0,16,ACTIVITY_TYPE,Deployment, ,347
3ID-CFW,093FF,1-64-ARBN,0,16,ACTIVITY_TYPE,Deployment, ,348
3ID-CFW,093FF,3-7-INFBN,0,16,ACTIVITY_TYPE,Deployment, ,349
3ID-CFW,093FF,24-CSB-HHD,0,21,ACTIVITY_TYPE,Deployment, ,350
3ID-CFW,093FF,406-TCDET-TPT,0,11,ACTIVITY_TYPE,Deployment, ,351
3ID-CFW,093FF,418-TKCO-POL,0,11,ACTIVITY_TYPE,Deployment, ,352
3ID-CFW,093FF,96-TCCO-HET,0,11,ACTIVITY_TYPE,Deployment, ,353
3ID-CFW,093FF,180-TCBN-HHD,0,11,ACTIVITY_TYPE,Deployment, ,354
3ID-CFW,093FF,89-TKCO-CGO,0,11,ACTIVITY_TYPE,Deployment, ,355
3ID-CFW,093FF,396-TCCO-PLS,0,11,ACTIVITY_TYPE,Deployment, ,356
3ID-CFW,093FF,119-TCCO-CGO,0,11,ACTIVITY_TYPE,Deployment, ,357
3ID-CFW,093FF,226-QMCO-SPLY,0,26,ACTIVITY_TYPE,Deployment, ,358
3ID-CFW,093FF,602-MAINTCO,0,26,ACTIVITY_TYPE,Deployment, ,359
3ID-CFW,093FF,157-QMCO-FSVC,0,26,ACTIVITY_TYPE,Deployment, ,360
3ID-CFW,093FF,553-CSB-HHD,0,26,ACTIVITY_TYPE,Deployment, ,361
3ID-CFW,093FF,110-QMCO-POLSPLY,0,21,ACTIVITY_TYPE,Deployment, ,362
3ID-CFW,093FF,343-QMCO-SPLY,0,21,ACTIVITY_TYPE,Deployment, ,363
3ID-CFW,093FF,632-MAINTCO,0,21,ACTIVITY_TYPE,Deployment, ,364
3ID-CFW,093FF,259-QMCO-FSVC,0,21,ACTIVITY_TYPE,Deployment, ,365
3ID-CFW,093FF,92-ENGBN-CBTHVY,0,11,ACTIVITY_TYPE,Deployment, ,366
3ID-CFW,093FF,21-MED-CSHOSP,0,31,ACTIVITY_TYPE,Deployment, ,367
3ID-CFW,093FF,24-ODCO,0,26,ACTIVITY_TYPE,Deployment, ,368
3ID-CFW,093FF,18-QMPLT,0,26,ACTIVITY_TYPE,Deployment, ,369
3ID-CFW,093FF,512-QMCO-WTRSPLY,0,26,ACTIVITY_TYPE,Deployment, ,370
3ID-CFW,093FF,186-WTRPURDET,0,26,ACTIVITY_TYPE,Deployment, ,371
3ID-CFW,093FF,202-WTRPURDET,0,26,ACTIVITY_TYPE,Deployment, ,372
3ID-CFW,093FF,416-TKCO-POL,0,11,ACTIVITY_TYPE,Deployment, ,373
3ID-CFW,093FF,10-TCBN-HHC,0,11,ACTIVITY_TYPE,Deployment, ,374
3ID-CFW,093FF,24-SPTGP-HHC,0,11,ACTIVITY_TYPE,Deployment, ,375
3ID-CFW,093FF,11-ENGBN,0,16,ACTIVITY_TYPE,Deployment, ,376
3ID-CFW,093FF,26-FSB,0,16,ACTIVITY_TYPE,Deployment, ,377
3ID-CFW,093FF,3-DISCOM-HHC,16,36,ACTIVITY_TYPE,Employment-CSS, ,378
3ID-CFW,093FF,24-SPTGP-HHC,11,36,ACTIVITY_TYPE,Employment-CSS, ,379
3ID-CFW,093FF,703-MSB,16,36,ACTIVITY_TYPE,Employment-CSS, ,380
3ID-CFW,093FF,553-CSB-OG,26,36,ACTIVITY_TYPE,Employment-CSS, ,381
3ID-CFW,093FF,24-CSB-OG,21,36,ACTIVITY_TYPE,Employment-CSS, ,382
3ID-CFW,093FF,3-DISCOM-HHC,36,46,ACTIVITY_TYPE,Employment-CSS, ,383
3ID-CFW,093FF,553-CSB-OG,36,46,ACTIVITY_TYPE,Employment-CSS, ,384
3ID-CFW,093FF,21-MED-OG,36,46,ACTIVITY_TYPE,Employment-CSS, ,385
3ID-CFW,093FF,92-ENGBN-CBTHVY,21,36,ACTIVITY_TYPE,Employment-CSS, ,386
3ID-CFW,093FF,92-ENGBN-CBTHVY,36,46,ACTIVITY_TYPE,Employment-CSS, ,387
3ID-CFW,093FF,92-ENGBN-CBTHVY,11,21,ACTIVITY_TYPE,Employment-CSS, ,388
3ID-CFW,093FF,703-MSB,36,46,ACTIVITY_TYPE,Employment-CSS, ,389
3ID-CFW,093FF,24-CSB-OG,36,46,ACTIVITY_TYPE,Employment-CSS, ,390
3ID-CFW,093FF,24-SPTGP-HHC,36,46,ACTIVITY_TYPE,Employment-CSS, ,391
3ID-CFW,093FF,21-MED-OG,31,36,ACTIVITY_TYPE,Employment-CSS, ,392
3ID-CFW,093FF,10-TCBN-OG,11,21,ACTIVITY_TYPE,Employment-CSS, ,393
3ID-CFW,093FF,180-TCBN-OG,21,36,ACTIVITY_TYPE,Employment-CSS, ,394
3ID-CFW,093FF,180-TCBN-OG,36,46,ACTIVITY_TYPE,Employment-CSS, ,395
3ID-CFW,093FF,180-TCBN-OG,11,21,ACTIVITY_TYPE,Employment-CSS, ,396
3ID-CFW,093FF,10-TCBN-OG,36,46,ACTIVITY_TYPE,Employment-CSS, ,397
3ID-CFW,093FF,10-TCBN-OG,21,36,ACTIVITY_TYPE,Employment-CSS, ,398
3ID-CFW,093FF,3-BDE-2ID-HHC,106,135,ACTIVITY_TYPE,Redeployment, ,399
3ID-CFW,093FF,334-SIGCO,106,135,ACTIVITY_TYPE,Redeployment, ,400
3ID-CFW,093FF,703-MSB,181,225,ACTIVITY_TYPE,Redeployment, ,401
3ID-CFW,093FF,3-DISCOM-HHC,181,225,ACTIVITY_TYPE,Redeployment, ,402
3ID-CFW,093FF,3ID-HHC,181,225,ACTIVITY_TYPE,Redeployment, ,403
3ID-CFW,093FF,126-MEDTM-FSURG,106,135,ACTIVITY_TYPE,Redeployment, ,404
3ID-CFW,093FF,296-SPTBN,106,135,ACTIVITY_TYPE,Redeployment, ,405
3ID-CFW,093FF,18-ENGCO,106,135,ACTIVITY_TYPE,Redeployment, ,406
3ID-CFW,093FF,1-37-FABN,106,135,ACTIVITY_TYPE,Redeployment, ,407
3ID-CFW,093FF,52-INF-CCO,106,135,ACTIVITY_TYPE,Redeployment, ,408
3ID-CFW,093FF,1-14-CAVSQDN,106,135,ACTIVITY_TYPE,Redeployment, ,409
3ID-CFW,093FF,2-3-INFBN,106,135,ACTIVITY_TYPE,Redeployment, ,410
3ID-CFW,093FF,92-ENGBN-CBTHVY,181,225,ACTIVITY_TYPE,Redeployment, ,411
3ID-CFW,093FF,21-MED-OG,181,225,ACTIVITY_TYPE,Redeployment, ,412
3ID-CFW,093FF,2-BDE-3ID-HHC,181,225,ACTIVITY_TYPE,Redeployment, ,413
3ID-CFW,093FF,26-FSB,181,225,ACTIVITY_TYPE,Redeployment, ,414
3ID-CFW,093FF,11-ENGBN,181,225,ACTIVITY_TYPE,Redeployment, ,415
3ID-CFW,093FF,1-9-FABN,181,225,ACTIVITY_TYPE,Redeployment, ,416
3ID-CFW,093FF,1-64-ARBN,181,225,ACTIVITY_TYPE,Redeployment, ,417
3ID-CFW,093FF,3-7-INFBN,181,225,ACTIVITY_TYPE,Redeployment, ,418
3ID-CFW,093FF,3-15-INFBN,181,225,ACTIVITY_TYPE,Redeployment, ,419
3ID-CFW,093FF,1-BDE-3ID-HHC,181,225,ACTIVITY_TYPE,Redeployment, ,420
3ID-CFW,093FF,553-CSB-OG,181,225,ACTIVITY_TYPE,Redeployment, ,421
3ID-CFW,093FF,24-CSB-OG,181,225,ACTIVITY_TYPE,Redeployment, ,422
3ID-CFW,093FF,180-TCBN-OG,181,225,ACTIVITY_TYPE,Redeployment, ,423
3ID-CFW,093FF,10-TCBN-OG,181,225,ACTIVITY_TYPE,Redeployment, ,424
3ID-CFW,093FF,24-SPTGP-HHC,181,225,ACTIVITY_TYPE,Redeployment, ,425
3ID-CFW,093FF,3-BDE-OG,181,225,ACTIVITY_TYPE,Redeployment, ,426
3ID-CFW,093FF,3-FSB,181,225,ACTIVITY_TYPE,Redeployment, ,427
3ID-CFW,093FF,10-ENGBN,181,225,ACTIVITY_TYPE,Redeployment, ,428
3ID-CFW,093FF,1-41-FABN,181,225,ACTIVITY_TYPE,Redeployment, ,429
3ID-CFW,093FF,4-64-ARBN,181,225,ACTIVITY_TYPE,Redeployment, ,430
3ID-CFW,093FF,3-69-ARBN,181,225,ACTIVITY_TYPE,Redeployment, ,431
3ID-CFW,093FF,2-7-INFBN,181,225,ACTIVITY_TYPE,Redeployment, ,432
3ID-CFW,093FF,12-FABTRY,181,225,ACTIVITY_TYPE,Redeployment, ,433
3ID-CFW,093FF,39-FABTRY,181,225,ACTIVITY_TYPE,Redeployment, ,434
3ID-CFW,093FF,DIVARTY-3ID-HHB,181,225,ACTIVITY_TYPE,Redeployment, ,435
3ID-CFW,093FF,603-DASB,181,225,ACTIVITY_TYPE,Redeployment, ,436
3ID-CFW,093FF,2-3-AVNBN,181,225,ACTIVITY_TYPE,Redeployment, ,437
3ID-CFW,093FF,1-3-AVNBN,181,225,ACTIVITY_TYPE,Redeployment, ,438
3ID-CFW,093FF,3-AVNBDE-HHC,181,225,ACTIVITY_TYPE,Redeployment, ,439
3ID-CFW,093FF,3-MPCO,181,225,ACTIVITY_TYPE,Redeployment, ,440
3ID-CFW,093FF,ENGBDE-3ID-HHD,181,225,ACTIVITY_TYPE,Redeployment, ,441
3ID-CFW,093FF,324-SCBN-TRITAC,181,225,ACTIVITY_TYPE,Redeployment, ,442
3ID-CFW,093FF,123-SIGBN,181,225,ACTIVITY_TYPE,Redeployment, ,443
3ID-CFW,093FF,3-7-CAVSQDN,181,225,ACTIVITY_TYPE,Redeployment, ,444
3ID-CFW,093FF,103-MIBN,181,225,ACTIVITY_TYPE,Redeployment, ,445
3ID-CFW,093FF,1-3-ADABN,181,225,ACTIVITY_TYPE,Redeployment, ,446
3ID-CFW,093FF,5-20-INFBN,106,135,ACTIVITY_TYPE,Redeployment, ,447
3ID-CFW,093FF,1-23-INFBN,106,135,ACTIVITY_TYPE,Redeployment, ,448
3ID-CFW,093FF,209-MICO,106,135,ACTIVITY_TYPE,Redeployment, ,449
3ID-CFW,093FF,3-BDE-2ID-HHC,21,46,ACTIVITY_TYPE,Employment-Offensive, ,450
3ID-CFW,093FF,334-SIGCO,21,46,ACTIVITY_TYPE,Employment-Offensive, ,451
3ID-CFW,093FF,209-MICO,21,46,ACTIVITY_TYPE,Employment-Offensive, ,452
3ID-CFW,093FF,5-20-INFBN,21,46,ACTIVITY_TYPE,Employment-Offensive, ,453
3ID-CFW,093FF,2-3-INFBN,21,46,ACTIVITY_TYPE,Employment-Offensive, ,454
3ID-CFW,093FF,3-FSB,31,36,ACTIVITY_TYPE,Employment-Offensive, ,455
3ID-CFW,093FF,10-ENGBN,31,36,ACTIVITY_TYPE,Employment-Offensive, ,456
3ID-CFW,093FF,1-41-FABN,31,36,ACTIVITY_TYPE,Employment-Offensive, ,457
3ID-CFW,093FF,4-64-ARBN,31,36,ACTIVITY_TYPE,Employment-Offensive, ,458
3ID-CFW,093FF,3-69-ARBN,31,36,ACTIVITY_TYPE,Employment-Offensive, ,459
3ID-CFW,093FF,2-7-INFBN,31,36,ACTIVITY_TYPE,Employment-Offensive, ,460
3ID-CFW,093FF,2-BDE-3ID-HHC,31,36,ACTIVITY_TYPE,Employment-Offensive, ,461
3ID-CFW,093FF,26-FSB,16,36,ACTIVITY_TYPE,Employment-Offensive, ,462
3ID-CFW,093FF,11-ENGBN,16,36,ACTIVITY_TYPE,Employment-Offensive, ,463
3ID-CFW,093FF,1-9-FABN,16,36,ACTIVITY_TYPE,Employment-Offensive, ,464
3ID-CFW,093FF,1-64-ARBN,16,36,ACTIVITY_TYPE,Employment-Offensive, ,465
3ID-CFW,093FF,3-7-INFBN,16,36,ACTIVITY_TYPE,Employment-Offensive, ,466
3ID-CFW,093FF,3-15-INFBN,16,36,ACTIVITY_TYPE,Employment-Offensive, ,467
3ID-CFW,093FF,39-FABTRY,21,36,ACTIVITY_TYPE,Employment-Offensive, ,468
3ID-CFW,093FF,3-AVNBDE-HHC,31,36,ACTIVITY_TYPE,Employment-Offensive, ,469
3ID-CFW,093FF,3-MPCO,21,36,ACTIVITY_TYPE,Employment-Offensive, ,470
3ID-CFW,093FF,3ID-HHC,21,36,ACTIVITY_TYPE,Employment-Offensive, ,471
3ID-CFW,093FF,126-MEDTM-FSURG,21,46,ACTIVITY_TYPE,Employment-Offensive, ,472
3ID-CFW,093FF,296-SPTBN,21,46,ACTIVITY_TYPE,Employment-Offensive, ,473
3ID-CFW,093FF,18-ENGCO,21,46,ACTIVITY_TYPE,Employment-Offensive, ,474
3ID-CFW,093FF,1-37-FABN,21,46,ACTIVITY_TYPE,Employment-Offensive, ,475
3ID-CFW,093FF,52-INF-CCO,21,46,ACTIVITY_TYPE,Employment-Offensive, ,476
3ID-CFW,093FF,1-BDE-3ID-HHC,16,36,ACTIVITY_TYPE,Employment-Offensive, ,477
3ID-CFW,093FF,ENGBDE-3ID-HHD,31,36,ACTIVITY_TYPE,Employment-Offensive, ,478
3ID-CFW,093FF,324-SCBN-TRITAC,11,36,ACTIVITY_TYPE,Employment-Offensive, ,479
3ID-CFW,093FF,123-SIGBN,31,36,ACTIVITY_TYPE,Employment-Offensive, ,480
3ID-CFW,093FF,3-7-CAVSQDN,21,36,ACTIVITY_TYPE,Employment-Offensive, ,481
3ID-CFW,093FF,103-MIBN,21,36,ACTIVITY_TYPE,Employment-Offensive, ,482
3ID-CFW,093FF,1-3-ADABN,21,36,ACTIVITY_TYPE,Employment-Offensive, ,483
3ID-CFW,093FF,12-FABTRY,21,36,ACTIVITY_TYPE,Employment-Offensive, ,484
3ID-CFW,093FF,DIVARTY-3ID-HHB,21,36,ACTIVITY_TYPE,Employment-Offensive, ,485
3ID-CFW,093FF,603-DASB,31,36,ACTIVITY_TYPE,Employment-Offensive, ,486
3ID-CFW,093FF,2-3-AVNBN,31,36,ACTIVITY_TYPE,Employment-Offensive, ,487
3ID-CFW,093FF,1-3-AVNBN,31,36,ACTIVITY_TYPE,Employment-Offensive, ,488
3ID-CFW,093FF,1-14-CAVSQDN,21,46,ACTIVITY_TYPE,Employment-Offensive, ,489
3ID-CFW,093FF,1-23-INFBN,21,46,ACTIVITY_TYPE,Employment-Offensive, ,490
3ID-CFW,093FF,3ID-HHC,36,46,ACTIVITY_TYPE,Employment-Offensive, ,491
3ID-CFW,093FF,3-MPCO,36,46,ACTIVITY_TYPE,Employment-Offensive, ,492
3ID-CFW,093FF,324-SCBN-TRITAC,36,46,ACTIVITY_TYPE,Employment-Offensive, ,493
3ID-CFW,093FF,123-SIGBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,494
3ID-CFW,093FF,3-7-CAVSQDN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,495
3ID-CFW,093FF,103-MIBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,496
3ID-CFW,093FF,1-3-ADABN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,497
3ID-CFW,093FF,12-FABTRY,36,46,ACTIVITY_TYPE,Employment-Offensive, ,498
3ID-CFW,093FF,39-FABTRY,36,46,ACTIVITY_TYPE,Employment-Offensive, ,499
3ID-CFW,093FF,DIVARTY-3ID-HHB,36,46,ACTIVITY_TYPE,Employment-Offensive, ,500
3ID-CFW,093FF,2-7-INFBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,501
3ID-CFW,093FF,2-BDE-3ID-HHC,36,46,ACTIVITY_TYPE,Employment-Offensive, ,502
3ID-CFW,093FF,26-FSB,36,46,ACTIVITY_TYPE,Employment-Offensive, ,503
3ID-CFW,093FF,11-ENGBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,504
3ID-CFW,093FF,1-9-FABN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,505
3ID-CFW,093FF,1-64-ARBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,506
3ID-CFW,093FF,3-7-INFBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,507
3ID-CFW,093FF,3-15-INFBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,508
3ID-CFW,093FF,1-BDE-3ID-HHC,36,46,ACTIVITY_TYPE,Employment-Offensive, ,509
3ID-CFW,093FF,ENGBDE-3ID-HHD,36,46,ACTIVITY_TYPE,Employment-Offensive, ,510
3ID-CFW,093FF,3-FSB,36,46,ACTIVITY_TYPE,Employment-Offensive, ,511
3ID-CFW,093FF,10-ENGBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,512
3ID-CFW,093FF,1-41-FABN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,513
3ID-CFW,093FF,4-64-ARBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,514
3ID-CFW,093FF,3-69-ARBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,515
3ID-CFW,093FF,603-DASB,36,46,ACTIVITY_TYPE,Employment-Offensive, ,516
3ID-CFW,093FF,2-3-AVNBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,517
3ID-CFW,093FF,1-3-AVNBN,36,46,ACTIVITY_TYPE,Employment-Offensive, ,518
3ID-CFW,093FF,3-AVNBDE-HHC,36,46,ACTIVITY_TYPE,Employment-Offensive, ,519
3ID-CFW,093FF,3-BDE-2ID-HHC,46,106,ACTIVITY_TYPE,Stand-Down, ,520
3ID-CFW,093FF,334-SIGCO,46,106,ACTIVITY_TYPE,Stand-Down, ,521
3ID-CFW,093FF,18-ENGCO,46,106,ACTIVITY_TYPE,Stand-Down, ,522
3ID-CFW,093FF,1-37-FABN,46,106,ACTIVITY_TYPE,Stand-Down, ,523
3ID-CFW,093FF,39-FABTRY,46,181,ACTIVITY_TYPE,Stand-Down, ,524
3ID-CFW,093FF,DIVARTY-3ID-HHB,46,181,ACTIVITY_TYPE,Stand-Down, ,525
3ID-CFW,093FF,603-DASB,46,181,ACTIVITY_TYPE,Stand-Down, ,526
3ID-CFW,093FF,2-3-AVNBN,46,181,ACTIVITY_TYPE,Stand-Down, ,527
3ID-CFW,093FF,1-3-AVNBN,46,181,ACTIVITY_TYPE,Stand-Down, ,528
3ID-CFW,093FF,3-AVNBDE-HHC,46,181,ACTIVITY_TYPE,Stand-Down, ,529
3ID-CFW,093FF,703-MSB,46,181,ACTIVITY_TYPE,Stand-Down, ,530
3ID-CFW,093FF,3-DISCOM-HHC,46,181,ACTIVITY_TYPE,Stand-Down, ,531
3ID-CFW,093FF,3-MPCO,46,181,ACTIVITY_TYPE,Stand-Down, ,532
3ID-CFW,093FF,3ID-HHC,46,181,ACTIVITY_TYPE,Stand-Down, ,533
3ID-CFW,093FF,126-MEDTM-FSURG,46,106,ACTIVITY_TYPE,Stand-Down, ,534
3ID-CFW,093FF,2-7-INFBN,46,181,ACTIVITY_TYPE,Stand-Down, ,535
3ID-CFW,093FF,2-BDE-3ID-HHC,46,181,ACTIVITY_TYPE,Stand-Down, ,536
3ID-CFW,093FF,26-FSB,46,181,ACTIVITY_TYPE,Stand-Down, ,537
3ID-CFW,093FF,11-ENGBN,46,181,ACTIVITY_TYPE,Stand-Down, ,538
3ID-CFW,093FF,1-9-FABN,46,181,ACTIVITY_TYPE,Stand-Down, ,539
3ID-CFW,093FF,1-64-ARBN,46,181,ACTIVITY_TYPE,Stand-Down, ,540
3ID-CFW,093FF,3-7-INFBN,46,181,ACTIVITY_TYPE,Stand-Down, ,541
3ID-CFW,093FF,3-15-INFBN,46,181,ACTIVITY_TYPE,Stand-Down, ,542
3ID-CFW,093FF,92-ENGBN-CBTHVY,46,181,ACTIVITY_TYPE,Stand-Down, ,543
3ID-CFW,093FF,21-MED-OG,46,181,ACTIVITY_TYPE,Stand-Down, ,544
3ID-CFW,093FF,553-CSB-OG,46,181,ACTIVITY_TYPE,Stand-Down, ,545
3ID-CFW,093FF,24-CSB-OG,46,181,ACTIVITY_TYPE,Stand-Down, ,546
3ID-CFW,093FF,180-TCBN-OG,46,181,ACTIVITY_TYPE,Stand-Down, ,547
3ID-CFW,093FF,10-TCBN-OG,46,181,ACTIVITY_TYPE,Stand-Down, ,548
3ID-CFW,093FF,24-SPTGP-HHC,46,181,ACTIVITY_TYPE,Stand-Down, ,549
3ID-CFW,093FF,3-BDE-OG,91,181,ACTIVITY_TYPE,Stand-Down, ,550
3ID-CFW,093FF,3-FSB,46,181,ACTIVITY_TYPE,Stand-Down, ,551
3ID-CFW,093FF,10-ENGBN,46,181,ACTIVITY_TYPE,Stand-Down, ,552
3ID-CFW,093FF,1-41-FABN,46,181,ACTIVITY_TYPE,Stand-Down, ,553
3ID-CFW,093FF,4-64-ARBN,46,181,ACTIVITY_TYPE,Stand-Down, ,554
3ID-CFW,093FF,3-69-ARBN,46,181,ACTIVITY_TYPE,Stand-Down, ,555
3ID-CFW,093FF,1-BDE-3ID-HHC,46,181,ACTIVITY_TYPE,Stand-Down, ,556
3ID-CFW,093FF,ENGBDE-3ID-HHD,46,181,ACTIVITY_TYPE,Stand-Down, ,557
3ID-CFW,093FF,324-SCBN-TRITAC,46,181,ACTIVITY_TYPE,Stand-Down, ,558
3ID-CFW,093FF,123-SIGBN,46,181,ACTIVITY_TYPE,Stand-Down, ,559
3ID-CFW,093FF,3-7-CAVSQDN,46,181,ACTIVITY_TYPE,Stand-Down, ,560
3ID-CFW,093FF,103-MIBN,46,181,ACTIVITY_TYPE,Stand-Down, ,561
3ID-CFW,093FF,1-3-ADABN,46,181,ACTIVITY_TYPE,Stand-Down, ,562
3ID-CFW,093FF,12-FABTRY,46,181,ACTIVITY_TYPE,Stand-Down, ,563
3ID-CFW,093FF,296-SPTBN,46,106,ACTIVITY_TYPE,Stand-Down, ,564
3ID-CFW,093FF,52-INF-CCO,46,106,ACTIVITY_TYPE,Stand-Down, ,565
3ID-CFW,093FF,1-14-CAVSQDN,46,106,ACTIVITY_TYPE,Stand-Down, ,566
3ID-CFW,093FF,2-3-INFBN,46,106,ACTIVITY_TYPE,Stand-Down, ,567
3ID-CFW,093FF,5-20-INFBN,46,106,ACTIVITY_TYPE,Stand-Down, ,568
3ID-CFW,093FF,1-23-INFBN,46,106,ACTIVITY_TYPE,Stand-Down, ,569
3ID-CFW,093FF,209-MICO,46,106,ACTIVITY_TYPE,Stand-Down, ,570
3ID-CFW,093FF,3-BDE-2ID-HHC,6,21,OPTEMPO,Medium, ,571
3ID-CFW,093FF,334-SIGCO,7,21,OPTEMPO,Medium, ,572
3ID-CFW,093FF,209-MICO,7,21,OPTEMPO,Medium, ,573
3ID-CFW,093FF,5-20-INFBN,6,21,OPTEMPO,Medium, ,574
3ID-CFW,093FF,1-14-CAVSQDN,9,21,OPTEMPO,Medium, ,575
3ID-CFW,093FF,52-INF-CCO,6,21,OPTEMPO,Medium, ,576
3ID-CFW,093FF,18-ENGCO,10,21,OPTEMPO,Medium, ,577
3ID-CFW,093FF,126-MEDTM-FSURG,6,21,OPTEMPO,Medium, ,578
3ID-CFW,093FF,3-MPCO,16,21,OPTEMPO,Medium, ,579
3ID-CFW,093FF,3ID-HHC,16,21,OPTEMPO,Medium, ,580
3ID-CFW,093FF,1-3-ADABN,16,21,OPTEMPO,Medium, ,581
3ID-CFW,093FF,12-FABTRY,16,21,OPTEMPO,Medium, ,582
3ID-CFW,093FF,39-FABTRY,16,21,OPTEMPO,Medium, ,583
3ID-CFW,093FF,DIVARTY-3ID-HHB,16,21,OPTEMPO,Medium, ,584
3ID-CFW,093FF,296-SPTBN,10,21,OPTEMPO,Medium, ,585
3ID-CFW,093FF,1-37-FABN,7,21,OPTEMPO,Medium, ,586
3ID-CFW,093FF,2-3-INFBN,8,21,OPTEMPO,Medium, ,587
3ID-CFW,093FF,1-23-INFBN,6,21,OPTEMPO,Medium, ,588
3ID-CFW,093FF,3-BDE-2ID-HHC,0,6,OPTEMPO,Low, ,589
3ID-CFW,093FF,52-INF-CCO,0,6,OPTEMPO,Low, ,590
3ID-CFW,093FF,1-14-CAVSQDN,0,9,OPTEMPO,Low, ,591
3ID-CFW,093FF,3-AVNBDE-HHC,0,31,OPTEMPO,Low, ,592
3ID-CFW,093FF,703-MSB,0,16,OPTEMPO,Low, ,593
3ID-CFW,093FF,3-DISCOM-HHC,0,16,OPTEMPO,Low, ,594
3ID-CFW,093FF,3-MPCO,0,16,OPTEMPO,Low, ,595
3ID-CFW,093FF,3ID-HHC,0,16,OPTEMPO,Low, ,596
3ID-CFW,093FF,126-MEDTM-FSURG,0,6,OPTEMPO,Low, ,597
3ID-CFW,093FF,296-SPTBN,0,10,OPTEMPO,Low, ,598
3ID-CFW,093FF,18-ENGCO,0,10,OPTEMPO,Low, ,599
3ID-CFW,093FF,1-37-FABN,0,7,OPTEMPO,Low, ,600
3ID-CFW,093FF,2-3-INFBN,0,8,OPTEMPO,Low, ,601
